5.368816;-12.684591;-0.417962;13.780339;stasis
0.886816;-9.006592;-0.819962;9.087215;stasis
1.691816;-7.818592;0.654038;8.026231;stasis
-2.483184;-4.715592;1.630038;5.573153;stasis
2.514816;-5.884592;2.703038;6.946879;stasis
4.238816;-11.151591;4.101038;12.615231;stasis
3.434816;-8.010592;4.063038;9.616436;stasis
4.238816;-8.450592;2.320038;9.734611;stasis
3.721816;-8.680592;0.864038;9.484258;stasis
3.146816;-10.730592;-2.103962;11.378695;stasis
4.832816;-8.374592;-2.984962;10.119283;stasis
4.430816;-7.052592;-1.432962;8.451305;stasis
5.273816;-8.221592;-3.271962;10.301138;stasis
6.364816;-13.028592;-2.103962;14.652022;stasis
-2.062184;-7.416592;-0.551962;7.717713;stasis
-6.582184;-8.910592;2.167038;11.288040;stasis
-3.556184;1.412408;4.235038;5.707616;stasis
-7.904184;-0.846592;7.607038;11.002721;stasis
-5.931184;-2.455592;7.607038;9.953688;stasis
-4.571184;-1.248592;8.737038;9.939342;stasis
-3.958184;-3.604592;8.967038;10.443566;stasis
-4.303184;-2.034592;7.875038;9.201803;stasis
-4.207184;-0.272592;8.162038;9.186597;stasis
A stasis: {avg:9,912,mediana:9,735,sqm:2,322};
min_mediana: 9,123300; max_mediana: 10,104300; mediana: 9,734611; sqm: 2,321788 (>= 1,000000); filtered: 8 (>= 15); spikes: 2 (<= 2); false

7.820816;-7.493592;22.049038;24.565813;shock no free fall check for stasis
9.065816;-1.459592;10.671038;14.078014;stasis
7.609816;-2.742592;7.281038;10.883227;stasis
7.207816;1.699408;5.193038;9.044791;stasis
5.522816;4.668408;5.461038;9.061924;stasis
4.679816;7.484408;5.040038;10.164597;stasis
4.047816;7.101408;2.071038;8.432319;stasis
5.004816;8.039409;4.197038;10.358349;stasis
5.158816;5.741408;5.653038;9.567340;stasis
6.824816;4.707408;6.630038;10.615800;stasis
4.238816;0.263408;9.484038;10.391532;stasis
5.751816;-7.129592;9.963037;13.534275;stasis
6.173816;-3.604592;5.864038;9.246406;stasis
3.127816;-7.531592;0.941038;8.209364;stasis
4.909816;-6.995592;3.508038;9.238557;stasis
6.882816;-6.114592;2.224038;9.471417;stasis
7.054816;-8.278592;-0.781962;10.904906;stasis
9.410816;-5.079592;-1.451962;10.792308;stasis
7.648816;-8.297592;1.860038;11.437402;stasis
7.341816;-5.003592;-1.432962;8.999532;stasis
7.705816;-3.547592;-1.681962;8.648353;stasis
7.954816;-4.754592;-1.011962;9.322516;stasis
8.452816;-4.849592;-1.758962;9.902655;stasis
8.222816;-5.022592;-2.160962;9.874760;stasis
9.391816;-4.562592;-1.681962;10.576032;stasis
7.820816;-4.332592;1.879038;9.136044;stasis
A stasis: {avg:10,076,mediana:9,875,sqm:1,406};
min_mediana: 9,123300; max_mediana: 10,104300; mediana: 9,874760; sqm: 1,405641 (>= 1,000000); filtered: 8 (>= 15); spikes: 0 (<= 2); false


-7.559184;22.865408;-9.400962;25.852393;shock no free fall check for stasis
-0.491184;-14.676592;8.756038;17.097129;stasis
2.035816;-2.628592;3.795038;5.045429;stasis
0.331816;1.316408;-0.724962;1.539027;stasis
6.364816;3.902408;11.840038;13.997363;stasis
3.357816;-2.934592;7.089038;8.375035;stasis
2.610816;-1.134592;9.407038;9.828327;stasis
-0.261184;-0.329592;8.526038;8.536403;stasis
1.039816;0.722408;9.714038;9.796205;stasis
-0.242184;-2.991592;8.947038;9.437042;stasis
0.790816;-1.440592;9.656038;9.794885;stasis
1.250816;-0.674592;10.097038;10.196558;stasis
0.522816;-5.060592;10.882038;12.012563;stasis
1.308816;0.071408;10.116038;10.200604;stasis
0.676816;7.675408;10.748038;13.224610;stasis
-2.196184;1.680408;10.882038;11.227900;stasis
-1.180184;4.055408;7.434038;8.550093;stasis
-2.694184;2.504408;9.618038;10.297444;stasis
0.369816;1.853408;9.139038;9.332411;stasis
-2.502184;-2.302592;10.441038;10.980807;stasis
Malfunzionamento sensore

-7.482184;-25.900591;-12.906962;29.890021;shock no free fall check for stasis
-6.524184;-0.367592;0.903038;6.596634;stasis
-0.644184;-11.630591;-1.911962;11.804289;stasis
-9.953184;-8.355592;-3.003962;13.338125;stasis
-3.881184;-0.999592;-2.122962;4.535387;stasis
-5.931184;-6.114592;0.692038;8.546700;stasis
-8.804184;-6.784592;-4.593962;12.027004;stasis
-6.275184;-3.624592;0.903038;7.302813;stasis
-8.019183;-6.554592;-0.321962;10.362125;stasis
-5.873184;-6.286592;2.090038;8.853461;stasis
-7.195184;-4.083592;-0.302962;8.278779;stasis
-6.735184;-5.654592;-0.340962;8.800759;stasis
-5.969184;-6.995592;-0.858962;9.236194;stasis
-3.651184;-8.316592;-0.245962;9.086107;stasis
-4.954184;-8.987592;-0.321962;10.267638;stasis
-5.471184;-1.440592;0.385038;5.670750;stasis
-6.812184;-11.553592;-2.716962;13.684780;stasis
-5.222184;-6.880592;0.194038;8.640104;stasis
-7.578184;1.086408;9.350038;12.084385;stasis
-3.517184;-0.808592;5.729038;6.770988;stasis
-6.524184;0.991408;10.461038;12.368556;stasis
-10.643184;-3.451592;10.097038;15.071199;stasis
-8.248184;0.090408;2.531038;8.628260;stasis
-3.632184;-2.551592;8.258038;9.375423;stasis
-4.149184;-1.402592;5.902038;7.349629;stasis
-6.697184;-6.650592;5.576038;10.962429;stasis
A stasis: {avg:9,586,mediana:9,086,sqm:2,605};
min_mediana: 9,123300; max_mediana: 10,104300; mediana: 9,086107; sqm: 2,605081 (>= 1,000000); filtered: 2 (>= 15); spikes: 1 (<= 2); false

-24.721182;-1.574592;1.669038;24.827442;shock no free fall check for stasis
6.269816;-10.059591;11.074038;16.221599;stasis
-1.640184;-7.608592;6.553038;10.174634;stasis
-6.927184;-6.458592;-4.286962;10.396025;stasis
-9.053184;-13.316592;2.799038;16.344001;stasis
-3.709184;-6.995592;5.844038;9.841195;stasis
0.273816;-17.664591;0.060038;17.666815;stasis
-0.223184;-10.232592;-0.455962;10.245177;stasis
-7.233184;-16.246592;-3.961962;18.219984;stasis
-5.663184;-10.059591;4.293038;12.316542;stasis
-7.865184;1.259408;4.178038;8.994622;stasis
-7.061184;-2.015592;7.741038;10.669892;stasis
-6.275184;-3.509592;9.924038;12.254864;stasis
-16.734182;4.017408;8.775038;19.317705;stasis
1.614816;1.623408;10.710038;10.952078;stasis
-5.471184;1.795408;6.400038;8.609171;stasis
-4.456184;-3.700592;10.020038;11.573811;stasis
-6.065184;-3.106592;4.829038;8.352064;stasis
-4.532184;-3.298592;7.147038;9.083036;stasis
-4.954184;-6.554592;6.419038;10.426440;stasis
-4.820184;-6.037592;7.377038;10.682105;stasis
-5.643184;-5.156592;6.821038;10.245122;stasis
-4.820184;-5.769592;7.549038;10.654123;stasis
-5.931184;-3.279592;7.434038;10.059800;stasis
-5.184184;-4.217592;8.181038;10.563769;stasis
-5.567184;-1.057592;4.235038;7.074432;stasis
A stasis: {avg:11,638,mediana:10,564,sqm:3,267};
min_mediana: 9,123300; max_mediana: 10,104300; mediana: 10,563769; sqm: 3,266975 (>= 1,000000); filtered: 2 (>= 15); spikes: 5 (<= 2); false

8.548817;3.481408;23.083038;24.860192;shock no free fall check for stasis
0.541816;1.546408;-0.532962;1.723076;stasis
5.981816;4.860408;4.446038;8.897918;stasis
5.790816;7.599408;-9.726962;13.634454;stasis
7.245816;4.458408;3.986038;9.395092;stasis
6.824816;5.817408;-3.961962;9.803953;stasis
6.728816;5.741408;-3.558962;9.534513;stasis
6.709816;5.760408;-3.597962;9.547213;stasis
6.709816;5.817408;-3.654962;9.603261;stasis
6.709816;5.837408;-3.692962;9.629898;stasis
6.728816;5.837408;-3.712962;9.650823;stasis
6.728816;5.837408;-3.673962;9.635886;stasis
6.690816;5.817408;-3.692962;9.604542;stasis
6.728816;5.817408;-3.673962;9.623783;stasis
6.728816;5.817408;-3.673962;9.623783;stasis
6.709816;5.817408;-3.673962;9.610508;stasis
6.728816;5.817408;-3.673962;9.623783;stasis
6.709816;5.817408;-3.654962;9.603261;stasis
6.709816;5.817408;-3.654962;9.603261;stasis
6.728816;5.837408;-3.673962;9.635886;stasis
6.728816;5.817408;-3.673962;9.623783;stasis
6.728816;5.817408;-3.673962;9.623783;stasis
6.709816;5.837408;-3.692962;9.629898;stasis
6.709816;5.837408;-3.673962;9.622628;stasis
6.728816;5.837408;-3.673962;9.635886;stasis
6.709816;5.817408;-3.692962;9.617788;stasis
Malfunzionamento sensore

19.217817;-36.607594;-33.765965;53.381465;shock no free fall check for stasis
3.357816;-5.328592;-6.508962;9.057340;stasis
1.844816;-4.543592;-7.293962;8.789167;stasis
0.005816;-5.290592;-8.749962;10.225078;stasis
-0.204184;-0.501592;-11.450962;11.463761;stasis
1.308816;-1.076592;-9.036963;9.194495;stasis
5.541816;-1.555592;-11.009962;12.423802;stasis
-1.966184;4.764408;0.060038;5.154519;stasis
-1.142184;3.825408;9.445038;10.254125;stasis
-2.215184;5.070408;9.005038;10.569143;stasis
-0.261184;1.795408;12.108038;12.243214;stasis
-0.644184;2.504408;11.323038;11.614569;stasis
-2.502184;-4.562592;8.813038;10.234637;stasis
-1.698184;2.925408;4.542038;5.663210;stasis
-4.647184;0.071408;13.679038;14.447058;stasis
-3.805184;-5.079592;12.108038;13.670635;stasis
-1.813184;-1.229592;9.158038;9.416432;stasis
-0.491184;-1.976592;9.005038;9.232491;stasis
0.043816;4.228408;4.714038;6.332733;stasis
11.134816;13.173409;4.025038;17.712249;stasis
3.664816;5.396408;7.913038;10.255158;stasis
7.035816;4.764408;7.319038;11.214750;stasis
1.748816;-0.043592;12.184038;12.308982;stasis
-12.098184;-18.047592;-4.210962;22.131738;stasis
0.120816;-0.521592;8.373038;8.390139;stasis
-0.644184;-3.777592;11.514038;12.135001;stasis
A stasis: {avg:10,965,mediana:10,255,sqm:3,573};
min_mediana: 9,123300; max_mediana: 10,104300; mediana: 10,255158; sqm: 3,573338 (>= 1,000000); filtered: 3 (>= 15); spikes: 3 (<= 2); false

1.078816;-2.321592;-0.724962;2.660677;free fall
-4.034184;7.216408;7.032038;10.853605;possible fall detected
-16.427183;-12.856592;-17.024963;26.925707;shock T_DURATION: 401
-6.429184;-4.773592;-2.064962;8.269562;stasis
-6.582184;-6.765592;-7.332962;11.952853;stasis
-13.171184;-7.071592;-6.700962;16.382624;stasis
-9.991183;-9.446591;-3.328962;14.147220;stasis
-6.218184;-9.044592;4.216038;11.757781;stasis
-7.559184;-7.569592;1.362038;10.784022;stasis
-7.770184;-6.765592;-0.321962;10.307892;stasis
-7.042184;-6.995592;-0.302962;9.930883;stasis
-7.597184;-6.880592;-0.207962;10.251975;stasis
-7.386184;-6.765592;0.117038;10.017117;stasis
-7.042184;-6.784592;0.347038;9.784859;stasis
-7.272184;-6.842592;0.156038;9.986494;stasis
A stasis: {avg:11,131,mediana:10,280,sqm:2,201};
min_mediana: 9,123300; max_mediana: 10,300500; mediana: 10,279934; sqm: 2,201381 (>= 1,000000); filtered: 5 (>= 6); false

0.005816;-1.038592;-1.260962;1.633625;free fall
17.378817;4.151408;4.178038;18.349754;shock T_DURATION: 199
31.744818;17.368408;35.974037;51.024763;stasis
7.897816;6.028408;0.730038;9.962437;stasis
-3.824184;-2.493592;-9.247962;10.313447;stasis
-4.877184;-1.095592;-9.649962;10.867797;stasis
-3.766184;-0.176592;-9.649962;10.360362;stasis
-4.456184;-1.287592;-10.760962;11.718096;stasis
A stasis: {avg:17,374,mediana:10,614,sqm:16,496};
min_mediana: 9,123300; max_mediana: 10,300500; mediana: 10,614080; sqm: 16,496470 (>= 1,000000); filtered: 1 (>= 6); false

1.174816;1.220408;1.113038;2.026929;free fall
-7.137184;8.001409;-10.167962;14.776650;shock T_DURATION: 199
-13.401184;10.338408;-2.601962;17.124387;stasis
1.250816;1.508408;1.745038;2.623927;stasis
-5.433184;6.105408;-1.375962;8.287869;stasis
-6.448184;9.897408;-1.873962;11.960330;stasis
4.832816;1.872408;0.405038;5.198661;stasis
-22.518183;18.057407;-3.961962;29.134784;stasis
-0.376184;5.492408;-3.463962;6.504391;stasis
-2.770184;3.711408;2.952038;5.492085;stasis
-15.853184;-2.130592;9.273038;18.489243;stasis
-4.092184;3.059408;5.787038;7.719828;stasis
-4.379184;6.239408;11.131038;13.491014;stasis
-3.307184;3.806408;5.519038;7.475693;stasis
A stasis: {avg:11,125,mediana:8,004,sqm:7,473};
min_mediana: 9,123300; max_mediana: 10,300500; mediana: 8,003849; sqm: 7,473008 (>= 1,000000); filtered: 0 (>= 6); false
